pointId,collectedAt,lat,lng,currentSpeedKph,freeFlowSpeedKph,currentTravelTimeSec,freeFlowTravelTimeSec,confidence,frc,roadClosure,segmentIndex,totalPoints,speedRatio,delaySeconds,congestionLevel,measurementMode
p-5-5,2026-05-14T09:00:00.000Z,45.7639400919487,21.232827864874338,22,32,101,69,1,FRC4,false,38,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.76381671270346,21.232897602308753,22,32,101,69,1,FRC4,false,39,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.763726838645475,21.232935153234962,22,32,101,69,1,FRC4,false,40,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.76357533299295,21.232986115206245,22,32,101,69,1,FRC4,false,41,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.76344926313594,21.233002208460334,22,32,101,69,1,FRC4,false,42,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.7631501676926,21.23301964281893,22,32,101,69,1,FRC4,false,43,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.76308181114818,21.233006231773857,22,32,101,69,1,FRC4,false,44,45,0.6875,45.90909090909091,moderate,relative
p-5-5,2026-05-14T09:00:00.000Z,45.76780786368683,21.229692362535218,22,32,101,69,1,FRC4,false,0,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.767693848128815,21.22979160426877,22,32,101,69,1,FRC4,false,1,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76699513231138,21.230365596998098,22,32,101,69,1,FRC4,false,2,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.766838197781084,21.230486296403825,22,32,101,69,1,FRC4,false,3,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76679130444156,21.230523847330034,22,32,101,69,1,FRC4,false,4,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.766670562681455,21.230600290286958,22,32,101,69,1,FRC4,false,5,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76665044877445,21.230612360227525,22,32,101,69,1,FRC4,false,6,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76660618645943,21.23064186452669,22,32,101,69,1,FRC4,false,7,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.7664787786221,21.230704896438567,22,32,101,69,1,FRC4,false,8,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.766246824276614,21.230715625274627,22,32,101,69,1,FRC4,false,9,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76606170448765,21.230715625274627,22,32,101,69,1,FRC4,false,10,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76604965940112,21.23071428417012,22,32,101,69,1,FRC4,false,11,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76596113378251,21.230742447364776,22,32,101,69,1,FRC4,false,12,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.765887401307346,21.23078804491803,22,32,101,69,1,FRC4,false,13,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76583103478159,21.230820231426208,22,32,101,69,1,FRC4,false,14,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76567281059903,21.23104687808805,22,32,101,69,1,FRC4,false,15,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76559235348853,21.231148802030617,22,32,101,69,1,FRC4,false,16,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76546359848162,21.231292300212942,22,32,101,69,1,FRC4,false,17,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.765286545243825,21.23149748920264,22,32,101,69,1,FRC4,false,18,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76496202414503,21.231771074522243,22,32,101,69,1,FRC4,false,19,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76493115068808,21.23173620580505,22,32,101,69,1,FRC4,false,20,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76489764595127,21.231710724819408,22,32,101,69,1,FRC4,false,21,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76486010658877,21.23169463156532,22,32,101,69,1,FRC4,false,22,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76482122233149,21.23168926714729,22,32,101,69,1,FRC4,false,23,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76478233804709,21.23169463156532,22,32,101,69,1,FRC4,false,24,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76474608500568,21.231710724819408,22,32,101,69,1,FRC4,false,25,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76471123528556,21.23173620580505,22,32,101,69,1,FRC4,false,26,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764681706562726,21.231771074522243,22,32,101,69,1,FRC4,false,27,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764656270917655,21.23181398986648,22,32,101,69,1,FRC4,false,28,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764638787559505,21.231862269628778,22,32,101,69,1,FRC4,false,29,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764626742165774,21.231915913809075,22,32,101,69,1,FRC4,false,30,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764622707543,21.23197089909388,22,32,101,69,1,FRC4,false,31,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764626742165774,21.232025884378714,22,32,101,69,1,FRC4,false,32,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764638787559505,21.232078187454505,22,32,101,69,1,FRC4,false,33,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76450874394761,21.23233567951999,22,32,101,69,1,FRC4,false,34,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764493950298046,21.2324040758499,22,32,101,69,1,FRC4,false,35,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.764389342126904,21.232484542120346,22,32,101,69,1,FRC4,false,36,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76408224087349,21.232720576513742,22,32,101,69,1,FRC4,false,37,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.7639400919487,21.232827864874338,22,32,101,69,1,FRC4,false,38,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76381671270346,21.232897602308753,22,32,101,69,1,FRC4,false,39,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.763726838645475,21.232935153234962,22,32,101,69,1,FRC4,false,40,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76357533299295,21.232986115206245,22,32,101,69,1,FRC4,false,41,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76344926313594,21.233002208460334,22,32,101,69,1,FRC4,false,42,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.7631501676926,21.23301964281893,22,32,101,69,1,FRC4,false,43,45,0.6875,45.90909090909091,moderate,absolute
p-5-5,2026-05-14T09:00:00.000Z,45.76308181114818,21.233006231773857,22,32,101,69,1,FRC4,false,44,45,0.6875,45.90909090909091,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.7388453377955,21.209738068564292,37,51,55,39,1,FRC1,false,0,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73879034794849,21.209778301699515,37,51,55,39,1,FRC1,false,1,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73874074004003,21.209795736058112,37,51,55,39,1,FRC1,false,2,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73867100809417,21.209799759371634,37,51,55,39,1,FRC1,false,3,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.738522125418314,21.209776960595008,37,51,55,39,1,FRC1,false,4,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73837464635277,21.20975013850486,37,51,55,39,1,FRC1,false,5,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73823114492855,21.209724657519217,37,51,55,39,1,FRC1,false,6,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.737911965550516,21.209668331129848,37,51,55,39,1,FRC1,false,7,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.737683929019724,21.209628097994624,37,51,55,39,1,FRC1,false,8,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73711529615903,21.209542267306148,37,51,55,39,1,FRC1,false,9,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73683232310135,21.20949532864836,37,51,55,39,1,FRC1,false,10,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73656011301601,21.209445707781583,37,51,55,39,1,FRC1,false,11,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.736458202086,21.20942559121397,37,51,55,39,1,FRC1,false,12,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73615375523806,21.209366582615644,37,51,55,39,1,FRC1,false,13,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73604646131457,21.209346466047975,37,51,55,39,1,FRC1,false,14,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.735587797943474,21.209261976464006,37,51,55,39,1,FRC1,false,15,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73475634397313,21.20911981938619,37,51,55,39,1,FRC1,false,16,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73395968806576,21.20896827457682,37,51,55,39,1,FRC1,false,17,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.73379610805057,21.208929382546103,37,51,55,39,1,FRC1,false,18,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-1,2026-05-14T14:30:00.000Z,45.7388453377955,21.209738068564292,37,51,55,39,1,FRC1,false,0,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73879034794849,21.209778301699515,37,51,55,39,1,FRC1,false,1,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73874074004003,21.209795736058112,37,51,55,39,1,FRC1,false,2,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73867100809417,21.209799759371634,37,51,55,39,1,FRC1,false,3,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.738522125418314,21.209776960595008,37,51,55,39,1,FRC1,false,4,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73837464635277,21.20975013850486,37,51,55,39,1,FRC1,false,5,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73823114492855,21.209724657519217,37,51,55,39,1,FRC1,false,6,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.737911965550516,21.209668331129848,37,51,55,39,1,FRC1,false,7,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.737683929019724,21.209628097994624,37,51,55,39,1,FRC1,false,8,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73711529615903,21.209542267306148,37,51,55,39,1,FRC1,false,9,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73683232310135,21.20949532864836,37,51,55,39,1,FRC1,false,10,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73656011301601,21.209445707781583,37,51,55,39,1,FRC1,false,11,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.736458202086,21.20942559121397,37,51,55,39,1,FRC1,false,12,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73615375523806,21.209366582615644,37,51,55,39,1,FRC1,false,13,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73604646131457,21.209346466047975,37,51,55,39,1,FRC1,false,14,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.735587797943474,21.209261976464006,37,51,55,39,1,FRC1,false,15,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73475634397313,21.20911981938619,37,51,55,39,1,FRC1,false,16,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73395968806576,21.20896827457682,37,51,55,39,1,FRC1,false,17,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-1,2026-05-14T14:30:00.000Z,45.73379610805057,21.208929382546103,37,51,55,39,1,FRC1,false,18,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.7388453377955,21.209738068564292,37,51,55,39,1,FRC1,false,0,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73879034794849,21.209778301699515,37,51,55,39,1,FRC1,false,1,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73874074004003,21.209795736058112,37,51,55,39,1,FRC1,false,2,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73867100809417,21.209799759371634,37,51,55,39,1,FRC1,false,3,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.738522125418314,21.209776960595008,37,51,55,39,1,FRC1,false,4,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73837464635277,21.20975013850486,37,51,55,39,1,FRC1,false,5,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73823114492855,21.209724657519217,37,51,55,39,1,FRC1,false,6,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.737911965550516,21.209668331129848,37,51,55,39,1,FRC1,false,7,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.737683929019724,21.209628097994624,37,51,55,39,1,FRC1,false,8,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73711529615903,21.209542267306148,37,51,55,39,1,FRC1,false,9,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73683232310135,21.20949532864836,37,51,55,39,1,FRC1,false,10,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73656011301601,21.209445707781583,37,51,55,39,1,FRC1,false,11,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.736458202086,21.20942559121397,37,51,55,39,1,FRC1,false,12,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73615375523806,21.209366582615644,37,51,55,39,1,FRC1,false,13,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73604646131457,21.209346466047975,37,51,55,39,1,FRC1,false,14,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.735587797943474,21.209261976464006,37,51,55,39,1,FRC1,false,15,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73475634397313,21.20911981938619,37,51,55,39,1,FRC1,false,16,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73395968806576,21.20896827457682,37,51,55,39,1,FRC1,false,17,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.73379610805057,21.208929382546103,37,51,55,39,1,FRC1,false,18,19,0.7254901960784313,20.81081081081081,moderate,relative
p-1-2,2026-05-14T14:30:00.000Z,45.7388453377955,21.209738068564292,37,51,55,39,1,FRC1,false,0,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73879034794849,21.209778301699515,37,51,55,39,1,FRC1,false,1,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73874074004003,21.209795736058112,37,51,55,39,1,FRC1,false,2,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73867100809417,21.209799759371634,37,51,55,39,1,FRC1,false,3,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.738522125418314,21.209776960595008,37,51,55,39,1,FRC1,false,4,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73837464635277,21.20975013850486,37,51,55,39,1,FRC1,false,5,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73823114492855,21.209724657519217,37,51,55,39,1,FRC1,false,6,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.737911965550516,21.209668331129848,37,51,55,39,1,FRC1,false,7,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.737683929019724,21.209628097994624,37,51,55,39,1,FRC1,false,8,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73711529615903,21.209542267306148,37,51,55,39,1,FRC1,false,9,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73683232310135,21.20949532864836,37,51,55,39,1,FRC1,false,10,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73656011301601,21.209445707781583,37,51,55,39,1,FRC1,false,11,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.736458202086,21.20942559121397,37,51,55,39,1,FRC1,false,12,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73615375523806,21.209366582615644,37,51,55,39,1,FRC1,false,13,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73604646131457,21.209346466047975,37,51,55,39,1,FRC1,false,14,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.735587797943474,21.209261976464006,37,51,55,39,1,FRC1,false,15,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73475634397313,21.20911981938619,37,51,55,39,1,FRC1,false,16,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73395968806576,21.20896827457682,37,51,55,39,1,FRC1,false,17,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-2,2026-05-14T14:30:00.000Z,45.73379610805057,21.208929382546103,37,51,55,39,1,FRC1,false,18,19,0.7254901960784313,20.81081081081081,moderate,absolute
p-1-3,2026-05-14T14:30:00.000Z,45.737091193485995,21.209616028054057,6,42,142,20,1,FRC1,false,0,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73728296155305,21.20965626118928,6,42,142,20,1,FRC1,false,1,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73766918675942,21.209720634205695,6,42,142,20,1,FRC1,false,2,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73790389244141,21.209763549549933,6,42,142,20,1,FRC1,false,3,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73822441737616,21.209821217043753,6,42,142,20,1,FRC1,false,4,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73851943441148,21.20987486122405,6,42,142,20,1,FRC1,false,5,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73870452857902,21.209899001105214,6,42,142,20,1,FRC1,false,6,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73877695147753,21.209904365523244,6,42,142,20,1,FRC1,false,7,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.738817199380556,21.209909729941273,6,42,142,20,1,FRC1,false,8,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73884937428217,21.209920458777333,6,42,142,20,1,FRC1,false,9,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73886546172598,21.20995935080805,6,42,142,20,1,FRC1,false,10,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.738893600116654,21.20999556062975,6,42,142,20,1,FRC1,false,11,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.73892981145501,21.210023723824406,6,42,142,20,1,FRC1,false,12,18,0.14285714285714285,852,severe,relative
p-1-3,2026-05-14T14:30:00.000Z,45.7389767867104,21.210045181496525,6,42,142,20,1,FRC1,false,13,18,0.14285714285714285,852,severe,relative
